1,1,1,1,1,1,1,1,1,1
1,31,31,0,0,0,0,31,31,1
1,0,0,0,2,0,0,0,0,1
1,0,0,0,0,0,0,31,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,30,0,0,30,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,30,0,0,30,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,30,0,1
1,0,0,0,0,0,0,0,0,1
1,10,0,0,0,0,0,0,0,1
1,0,0,10,0,22,0,0,0,1
1,0,0,0,0,0,0,0,22,1
1,0,0,0,21,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,10,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,22,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,22,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,30,0,1
1,31,31,31,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,14,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,14,0,0,0,0,1
1,0,0,0,0,0,0,10,0,1
1,0,0,0,0,14,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,14,0,0,0,0,1
1,0,0,0,14,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,21,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,11,0,0,0,0,15,0,1
3,0,0,0,0,0,0,0,0,3
3,0,0,0,32,0,0,0,0,3
3,0,0,0,0,0,0,0,0,3
1,0,0,0,21,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,10,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,31,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,,0,31,0,0,0,0,31,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,10,0,0,1
1,0,0,0,0,0,0,0,0,1
1,0,11,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1
31,31,31,31,31,31,31,31,31,31
